"","type","street","month","latitude","longitude","ward"
"4364","vehicle-crime","On or near Barford Street","2017-09","52.471498","-1.891505","Nechells"
"4365","vehicle-crime","On or near Barrack Street","2017-09","52.485321","-1.878777","Nechells"
"4366","vehicle-crime","On or near New Street","2017-09","52.479273","-1.899834","Ladywood"
"4367","vehicle-crime","On or near Howard Street","2017-09","52.488671","-1.904349","Aston"
"4368","vehicle-crime","On or near Howard Street","2017-09","52.488671","-1.904349","Aston"
"4369","vehicle-crime","On or near Windsor Street South","2017-09","52.485404","-1.880279","Nechells"
"4370","vehicle-crime","On or near Alcester Street","2017-09","52.471519","-1.884615","Nechells"
"4371","vehicle-crime","On or near Seymour Street","2017-09","52.480460","-1.890584","Nechells"
"4372","vehicle-crime","On or near Claybrook Street","2017-09","52.473434","-1.895018","Nechells"
"4373","vehicle-crime","On or near Vaughton Street","2017-09","52.468674","-1.889804","Nechells"
"4374","vehicle-crime","On or near Paradise Street","2017-09","52.479141","-1.903589","Ladywood"
"4375","vehicle-crime","On or near Horse Fair","2017-09","52.474229","-1.899683","Nechells"
"4376","vehicle-crime","On or near Alcester Street","2017-09","52.471519","-1.884615","Nechells"
"4377","vehicle-crime","On or near Bond Square","2017-09","52.486634","-1.921848","Soho"
"4378","vehicle-crime","On or near Bullock Street","2017-09","52.490350","-1.882445","Nechells"
"4379","vehicle-crime","On or near St Martin's Street","2017-09","52.473388","-1.915894","Ladywood"
"4380","vehicle-crime","On or near Upper William Street","2017-09","52.475523","-1.910428","Ladywood"
"4381","vehicle-crime","On or near Pedestrian Subway","2017-09","52.479878","-1.892382","Ladywood"
"4382","vehicle-crime","On or near Spring Hill","2017-09","52.485330","-1.921261","Soho"
"4383","vehicle-crime","On or near Holloway Circus Queensway","2017-09","52.474887","-1.900830","Ladywood"
"4384","vehicle-crime","On or near Northwood Street","2017-09","52.486417","-1.907255","Ladywood"
"4385","vehicle-crime","On or near Pedestrian Subway","2017-09","52.480995","-1.906000","Ladywood"
"4386","vehicle-crime","On or near Conference/exhibition Centre","2017-09","52.475357","-1.884605","Nechells"
"4387","vehicle-crime","On or near St Martin's Street","2017-09","52.473388","-1.915894","Ladywood"
"4388","vehicle-crime","On or near Parking Area","2017-09","52.482404","-1.892847","Ladywood"
"4389","vehicle-crime","On or near Parking Area","2017-09","52.482404","-1.892847","Ladywood"
"4390","vehicle-crime","On or near St Martin's Street","2017-09","52.473388","-1.915894","Ladywood"
"4391","vehicle-crime","On or near Barrack Street","2017-09","52.485321","-1.878777","Nechells"
"4392","vehicle-crime","On or near Pedestrian Subway","2017-09","52.470876","-1.911512","Ladywood"
"4393","vehicle-crime","On or near Wrentham Street","2017-09","52.470901","-1.897159","Nechells"
"4394","vehicle-crime","On or near Bond Street","2017-09","52.487465","-1.902687","Aston"
"4395","vehicle-crime","On or near Parking Area","2017-09","52.488407","-1.912140","Ladywood"
"4396","vehicle-crime","On or near Regent Parade","2017-09","52.486347","-1.909449","Ladywood"
"4397","vehicle-crime","On or near Nightclub","2017-09","52.474394","-1.914670","Ladywood"
"4398","vehicle-crime","On or near Trent Street","2017-09","52.477058","-1.886220","Nechells"
"4399","vehicle-crime","On or near Hinckley Street","2017-09","52.476386","-1.898457","Ladywood"
"4400","vehicle-crime","On or near Pedestrian Subway","2017-09","52.472036","-1.899777","Nechells"
"4401","vehicle-crime","On or near Parking Area","2017-09","52.474235","-1.895841","Nechells"
"4402","vehicle-crime","On or near Parking Area","2017-09","52.479850","-1.891720","Ladywood"
"4403","vehicle-crime","On or near Blucher Street","2017-09","52.474880","-1.903318","Ladywood"
"4404","vehicle-crime","On or near Parking Area","2017-09","52.475494","-1.896280","Nechells"
"4405","vehicle-crime","On or near Pedestrian Subway","2017-09","52.475237","-1.900241","Ladywood"
"4406","vehicle-crime","On or near New Street","2017-09","52.479273","-1.899834","Ladywood"
"4407","vehicle-crime","On or near Summer Lane","2017-09","52.491741","-1.899128","Aston"
"4408","vehicle-crime","On or near Clement Street","2017-09","52.481612","-1.913950","Ladywood"
"4409","vehicle-crime","On or near Shopping Area","2017-09","52.479577","-1.888172","Nechells"
"4410","vehicle-crime","On or near Nightclub","2017-09","52.474394","-1.914670","Ladywood"
"4411","vehicle-crime","On or near Summer Lane","2017-09","52.491741","-1.899128","Aston"
"4412","vehicle-crime","On or near Parking Area","2017-09","52.484538","-1.907288","Ladywood"
"4413","vehicle-crime","On or near Masshouse Lane","2017-09","52.481215","-1.890126","Nechells"
"4414","vehicle-crime","On or near Pedestrian Subway","2017-09","52.484795","-1.892164","Nechells"
"4415","vehicle-crime","On or near Nightclub","2017-09","52.475571","-1.914403","Ladywood"
"4416","vehicle-crime","On or near Park Street","2017-09","52.477145","-1.892492","Ladywood"
"4417","vehicle-crime","On or near Milford Court","2017-09","52.490926","-1.902017","Aston"
"4418","vehicle-crime","On or near Parking Area","2017-09","52.475494","-1.896280","Nechells"
"4419","vehicle-crime","On or near Park/open Space","2017-09","52.478330","-1.881255","Nechells"
"4420","vehicle-crime","On or near Trent Street","2017-09","52.477058","-1.886220","Nechells"
"4421","vehicle-crime","On or near Westhorpe Grove","2017-09","52.493115","-1.907815","Aston"
"4422","vehicle-crime","On or near Hack Street","2017-09","52.475695","-1.880806","Nechells"
"4423","vehicle-crime","On or near Henstead Street","2017-09","52.471567","-1.898762","Nechells"
"4424","vehicle-crime","On or near Printing House Street","2017-09","52.484115","-1.896068","Ladywood"
"4425","vehicle-crime","On or near Nightclub","2017-09","52.475316","-1.898415","Nechells"
"4426","vehicle-crime","On or near Nightclub","2017-09","52.475571","-1.914403","Ladywood"
"4427","vehicle-crime","On or near Howard Street","2017-09","52.488671","-1.904349","Aston"
"4428","vehicle-crime","On or near Nightclub","2017-09","52.474394","-1.914670","Ladywood"
"4429","violent-crime","On or near Nightclub","2017-09","52.474769","-1.899653","Nechells"
"4430","violent-crime","On or near Nightclub","2017-09","52.474769","-1.899653","Nechells"
"4431","violent-crime","On or near Nightclub","2017-09","52.475571","-1.914403","Ladywood"
"4432","violent-crime","On or near Ryland Street","2017-09","52.475349","-1.917996","Ladywood"
"4433","violent-crime","On or near Shopping Area","2017-09","52.477828","-1.892903","Nechells"
"4434","violent-crime","On or near Alcester Street","2017-09","52.471519","-1.884615","Nechells"
"4435","violent-crime","On or near Petrol Station","2017-09","52.472657","-1.911862","Ladywood"
"4436","violent-crime","On or near York Terrace","2017-09","52.491644","-1.911868","Ladywood"
"4437","violent-crime","On or near Nightclub","2017-09","52.474394","-1.914670","Ladywood"
"4438","violent-crime","On or near Elvetham Road North","2017-09","52.470479","-1.909555","Ladywood"
"4439","violent-crime","On or near Summer Lane","2017-09","52.486313","-1.901099","Aston"
"4440","violent-crime","On or near Pedestrian Subway","2017-09","52.483135","-1.895820","Ladywood"
"4441","violent-crime","On or near Nightclub","2017-09","52.475316","-1.898415","Nechells"
"4442","violent-crime","On or near Nightclub","2017-09","52.475153","-1.897223","Nechells"
"4443","violent-crime","On or near Shopping Area","2017-09","52.474298","-1.896047","Nechells"
"4444","violent-crime","On or near Nightclub","2017-09","52.474757","-1.896959","Nechells"
"4445","violent-crime","On or near Bath Street","2017-09","52.486543","-1.896357","Aston"
"4446","violent-crime","On or near Pedestrian Subway","2017-09","52.483135","-1.895820","Ladywood"
"4447","violent-crime","On or near Pedestrian Subway","2017-09","52.477784","-1.893786","Ladywood"
"4448","violent-crime","On or near Parking Area","2017-09","52.474235","-1.895841","Nechells"
"4449","violent-crime","On or near Nightclub","2017-09","52.475571","-1.914403","Ladywood"
"4450","violent-crime","On or near Parking Area","2017-09","52.477809","-1.890885","Nechells"
"4451","violent-crime","On or near Broad Street","2017-09","52.476514","-1.912590","Ladywood"
"4452","violent-crime","On or near Bromsgrove Street","2017-09","52.473040","-1.897022","Nechells"
"4453","violent-crime","On or near Sports/recreation Area","2017-09","52.479206","-1.905503","Ladywood"
"4454","violent-crime","On or near Bus/coach Station","2017-09","52.476951","-1.897425","Ladywood"
"4455","violent-crime","On or near Pedestrian Subway","2017-09","52.475237","-1.900241","Ladywood"
"4456","violent-crime","On or near Nightclub","2017-09","52.478737","-1.904517","Ladywood"
"4457","violent-crime","On or near Oozells Street","2017-09","52.477251","-1.912118","Ladywood"
"4458","violent-crime","On or near Parking Area","2017-09","52.477809","-1.890885","Nechells"
"4459","violent-crime","On or near Parking Area","2017-09","52.477809","-1.890885","Nechells"
"4460","violent-crime","On or near Nightclub","2017-09","52.475316","-1.898415","Nechells"
"4461","violent-crime","On or near Nightclub","2017-09","52.477214","-1.911043","Ladywood"
"4462","violent-crime","On or near Oozells Street","2017-09","52.477251","-1.912118","Ladywood"
"4463","violent-crime","On or near Guthrie Close","2017-09","52.495762","-1.902345","Aston"
"4464","violent-crime","On or near A4540","2017-09","52.493826","-1.909242","Aston"
"4465","violent-crime","On or near Shopping Area","2017-09","52.474298","-1.896047","Nechells"
"4466","violent-crime","On or near Conference/exhibition Centre","2017-09","52.479343","-1.898111","Ladywood"
"4467","violent-crime","On or near Stephenson Street","2017-09","52.478743","-1.900586","Ladywood"
"4468","violent-crime","On or near Nightclub","2017-09","52.474394","-1.914670","Ladywood"
"4469","violent-crime","On or near Pedestrian Subway","2017-09","52.482320","-1.923240","Ladywood"
"4470","violent-crime","On or near Great Hampton Street","2017-09","52.488853","-1.907456","Aston"
"4471","violent-crime","On or near Beak Street","2017-09","52.476550","-1.901636","Ladywood"
"4472","violent-crime","On or near Further/higher Educational Building","2017-09","52.485643","-1.895254","Ladywood"
"4473","violent-crime","On or near Ryland Street","2017-09","52.475349","-1.917996","Ladywood"
"4474","violent-crime","On or near Nightclub","2017-09","52.475316","-1.898415","Nechells"
"4475","violent-crime","On or near Shopping Area","2017-09","52.478130","-1.898659","Ladywood"
"4476","violent-crime","On or near Nightclub","2017-09","52.475316","-1.898415","Nechells"
"4477","violent-crime","On or near Pedestrian Subway","2017-09","52.472036","-1.899777","Nechells"
"4478","violent-crime","On or near Navigation Street","2017-09","52.477845","-1.902119","Ladywood"
"4479","violent-crime","On or near Beak Street","2017-09","52.476550","-1.901636","Ladywood"
"4480","violent-crime","On or near B4135","2017-09","52.482293","-1.910620","Ladywood"
"4481","violent-crime","On or near Great Colmore Street","2017-09","52.471220","-1.902841","Ladywood"
"4482","violent-crime","On or near Shopping Area","2017-09","52.478130","-1.898659","Ladywood"
"4483","violent-crime","On or near Chapel Street","2017-09","52.482005","-1.889197","Nechells"
"4484","violent-crime","On or near Lombard Street","2017-09","52.471565","-1.886470","Nechells"
"4485","violent-crime","On or near Broad Street","2017-09","52.476514","-1.912590","Ladywood"
"4486","violent-crime","On or near Vaughton Street","2017-09","52.468674","-1.889804","Nechells"
"4487","violent-crime","On or near Mosborough Crescent","2017-09","52.493051","-1.906445","Aston"
"4488","violent-crime","On or near Barr Street","2017-09","52.491822","-1.909747","Aston"
"4489","violent-crime","On or near Pedestrian Subway","2017-09","52.475237","-1.900241","Ladywood"
"4490","violent-crime","On or near Broad Street","2017-09","52.476514","-1.912590","Ladywood"
"4491","violent-crime","On or near Nightclub","2017-09","52.477214","-1.911043","Ladywood"
"4492","violent-crime","On or near Shopping Area","2017-09","52.480169","-1.896092","Ladywood"
"4493","violent-crime","On or near Pedestrian Subway","2017-09","52.472036","-1.899777","Nechells"
"4494","violent-crime","On or near St Paul's Square","2017-09","52.484869","-1.905152","Ladywood"
"4495","violent-crime","On or near Dale End","2017-09","52.482035","-1.892583","Ladywood"
"4496","violent-crime","On or near Further/higher Educational Building","2017-09","52.482793","-1.885970","Nechells"
"4497","violent-crime","On or near Nightclub","2017-09","52.475571","-1.914403","Ladywood"
"4498","violent-crime","On or near Nightclub","2017-09","52.474757","-1.896959","Nechells"
"4499","violent-crime","On or near St Martin's Street","2017-09","52.473388","-1.915894","Ladywood"
"4500","violent-crime","On or near Shopping Area","2017-09","52.478130","-1.898659","Ladywood"
"4501","violent-crime","On or near Parking Area","2017-09","52.477809","-1.890885","Nechells"
"4502","violent-crime","On or near Shopping Area","2017-09","52.476815","-1.895378","Ladywood"
"4503","violent-crime","On or near Parking Area","2017-09","52.477435","-1.906699","Ladywood"
"4504","violent-crime","On or near Parking Area","2017-09","52.472895","-1.895079","Nechells"
"4505","violent-crime","On or near Shepherds Gardens","2017-09","52.473017","-1.913216","Ladywood"
"4506","violent-crime","On or near Finstall Close","2017-09","52.487398","-1.878536","Nechells"
"4507","violent-crime","On or near Nightclub","2017-09","52.475153","-1.897223","Nechells"
"4508","violent-crime","On or near Pedestrian Subway","2017-09","52.485072","-1.900145","Aston"
"4509","violent-crime","On or near Cox Street","2017-09","52.486388","-1.905311","Ladywood"
"4510","violent-crime","On or near Andover Street","2017-09","52.480213","-1.885741","Nechells"
"4511","violent-crime","On or near Pedestrian Subway","2017-09","52.483135","-1.895820","Ladywood"
"4512","violent-crime","On or near Pedestrian Subway","2017-09","52.474554","-1.900463","Ladywood"
"4513","violent-crime","On or near Pedestrian Subway","2017-09","52.484795","-1.892164","Nechells"
"4514","violent-crime","On or near Bradford Street","2017-09","52.472759","-1.884258","Nechells"
"4515","violent-crime","On or near Pedestrian Subway","2017-09","52.483135","-1.895820","Ladywood"
"4516","violent-crime","On or near Pedestrian Subway","2017-09","52.483135","-1.895820","Ladywood"
